# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,BNRIVEPAOP,0,0,1,6.123233995736766036e-17, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,48,25
# x,y,z,u,w
4.540986945411167042e-02, 1.844107629721686514e+00, 9.509069779971868761e-04, 1.893617021276595036e+00, 3.751621091438194000e+00
5.305830194945726497e-02, 1.843901194990286818e+00, -4.437835382256010265e-04, 1.893617021276595036e+00, 3.875680585274343670e+00
5.773070692593959552e-02, 1.843759560478674064e+00, -1.332798597685172894e-03, 1.893617021276595036e+00, 3.951584046726686061e+00
6.045336211026835355e-02, 1.843671940198644776e+00, -2.018635217348221413e-03, 1.893617021276595036e+00, 4.000000000000000000e+00
6.045984104460574993e-02, 1.874756022359052032e+00, -1.838949418969938266e-03, 1.914893617021275807e+00, 0.000000000000000000e+00
5.773834146623272462e-02, 1.874843978352348728e+00, -2.222458043509447853e-03, 1.914893617021275807e+00, 4.841595327331393861e-02
5.309938190377254397e-02, 1.874983937367106890e+00, -2.594726157391927072e-03, 1.914893617021275807e+00, 1.243194147256564686e-01
4.551220562676104586e-02, 1.875187288578655354e+00, -3.147314056622829270e-03, 1.914893617021275807e+00, 2.483789085618058612e-01
3.396097708786259550e-02, 1.875436115402149939e+00, -3.861720709919829429e-03, 1.914893617021275807e+00, 4.370901933198670375e-01
1.816301348248852698e-02, 1.875658005014317897e+00, -4.599469325345176274e-03, 1.914893617021275807e+00, 6.949315309392636308e-01
-5.446979100892734935e-04, 1.875744470821637311e+00, -5.063267808612655768e-03, 1.914893617021275807e+00, 1.000000000000000000e+00
-1.925622847797387252e-02, 1.875640725751203330e+00, -4.873091855208424444e-03, 1.914893617021275807e+00, 1.305068469060736591e+00
-3.503616145813207711e-02, 1.875406711810629901e+00, -3.855484355311234596e-03, 1.914893617021275807e+00, 1.562909806680132796e+00
-4.651359767773459442e-02, 1.875153441861351800e+00, -2.376072057110119491e-03, 1.914893617021275807e+00, 1.751621091438194222e+00
-5.402546872156428065e-02, 1.874949999923461785e+00, -1.175361699442503032e-03, 1.914893617021275807e+00, 1.875680585274343448e+00
-5.851498098349497412e-02, 1.874815063632178092e+00, 3.150349191230902249e-05, 1.914893617021275807e+00, 1.951584046726686061e+00
-6.045983744237716506e-02, 1.874756022476889550e+00, 1.838949309272351314e-03, 1.914893617021275807e+00, 2.000000000000000000e+00
-5.954309599566320887e-02, 1.874791066976768228e+00, 4.370809017506470037e-03, 1.914893617021275807e+00, 2.048415953273313939e+00
-5.561295089170080475e-02, 1.874918461407427017e+00, 7.017545041032064931e-03, 1.914893617021275807e+00, 2.124319414725656774e+00
-4.818250319456791886e-02, 1.875129776654278269e+00, 9.249810432772629168e-03, 1.914893617021275807e+00, 2.248378908561805556e+00
-3.640187456713567249e-02, 1.875397686286357057e+00, 1.016945623381411250e-02, 1.914893617021275807e+00, 2.437090193319866760e+00
-2.025032852636386715e-02, 1.875640037076992561e+00, 9.651295808579781962e-03, 1.914893617021275807e+00, 2.694931530939263631e+00
-1.205599338193051378e-03, 1.875744536245532945e+00, 7.913469809791958548e-03, 1.914893617021275807e+00, 3.000000000000000000e+00
1.776293108712309263e-02, 1.875655607353686971e+00, 5.472603449240151519e-03, 1.914893617021275807e+00, 3.305068469060736369e+00
3.374238311505959459e-02, 1.875432005022222182e+00, 3.043662329382476953e-03, 1.914893617021275807e+00, 3.562909806680132796e+00
4.540717094540764470e-02, 1.875183193556646088e+00, 1.085841480659944071e-03, 1.914893617021275807e+00, 3.751621091438194000e+00
5.305989936477095020e-02, 1.874980818303420893e+00, -2.861003329719174690e-04, 1.914893617021275807e+00, 3.875680585274343670e+00
5.773506741077342325e-02, 1.874841953348993950e+00, -1.161214788610083525e-03, 1.914893617021275807e+00, 3.951584046726686061e+00
6.045984104460574993e-02, 1.874756022359052032e+00, -1.838949418969938266e-03, 1.914893617021275807e+00, 4.000000000000000000e+00
6.046592905579286498e-02, 1.905841400868380164e+00, -1.659238716943094898e-03, 1.936170212765956578e+00, 0.000000000000000000e+00
5.774546182330376337e-02, 1.905927383928935237e+00, -2.050842390807964752e-03, 1.936170212765956578e+00, 4.841595327331393861e-02
5.310745295809252142e-02, 1.906064240932282328e+00, -2.436907928979447930e-03, 1.936170212765956578e+00, 1.243194147256564686e-01
4.552172568685576570e-02, 1.906263101253188541e+00, -3.012056045272029550e-03, 1.936170212765956578e+00, 2.483789085618058612e-01
3.397244897970936456e-02, 1.906506470655860763e+00, -3.760797972499084919e-03, 1.936170212765956578e+00, 4.370901933198670375e-01
1.817661777661171499e-02, 1.906723570691245984e+00, -4.545488688413942477e-03, 1.936170212765956578e+00, 6.949315309392636308e-01
-5.296537105281152319e-04, 1.906808315860270220e+00, -5.064863679031281034e-03, 1.936170212765956578e+00, 1.000000000000000000e+00
-1.924169997411729824e-02, 1.906707055380223892e+00, -4.930279548512219237e-03, 1.936170212765956578e+00, 1.305068469060736591e+00
-3.502474065877217435e-02, 1.906478288935669063e+00, -3.959570541479271941e-03, 1.936170212765956578e+00, 1.562909806680132796e+00
-4.650675903616532936e-02, 1.906230546068941045e+00, -2.514285598574562096e-03, 1.936170212765956578e+00, 1.751621091438194222e+00
-5.402239438772259150e-02, 1.906031483292432771e+00, -1.335919793944976902e-03, 1.936170212765956578e+00, 1.875680585274343448e+00
-5.851563907572346346e-02, 1.905899377159611108e+00, -1.424142064627318890e-04, 1.936170212765956578e+00, 1.951584046726686061e+00
-6.046592545309466965e-02, 1.905841400983652401e+00, 1.659238617963517542e-03, 1.936170212765956578e+00, 2.000000000000000000e+00
-5.955664799997634901e-02, 1.905875356020054312e+00, 4.193816290200593974e-03, 1.936170212765956578e+00, 2.048415953273313939e+00
-5.563420758367539770e-02, 1.905999671060610412e+00, 6.852233169415166032e-03, 1.936170212765956578e+00, 2.124319414725656774e+00
-4.821017826560330954e-02, 1.906206218881290271e+00, 9.106588040786600322e-03, 1.936170212765956578e+00, 2.248378908561805556e+00
-3.643209129674025021e-02, 1.906468389820255904e+00, 1.006125209756215597e-02, 1.936170212765956578e+00, 2.437090193319866760e+00
-2.027893559518726546e-02, 1.906705771002582317e+00, 9.591091293760305517e-03, 1.936170212765956578e+00, 2.694931530939263631e+00
-1.229103057579413729e-03, 1.906808360067518304e+00, 7.909853265190633018e-03, 1.936170212765956578e+00, 3.000000000000000000e+00
1.774662174148796540e-02, 1.906721617131659441e+00, 5.525351541764946667e-03, 1.936170212765956578e+00, 3.305068469060736369e+00
3.373335775817081633e-02, 1.906502953750885299e+00, 3.143906306820308440e-03, 1.936170212765956578e+00, 3.562909806680132796e+00
4.540413420184281207e-02, 1.906259509592119983e+00, 1.220770238484000054e-03, 1.936170212765956578e+00, 3.751621091438194000e+00
5.306112645795185018e-02, 1.906061453330770261e+00, -1.284086574916516125e-04, 1.936170212765956578e+00, 3.875680585274343670e+00
5.773904340577253741e-02, 1.905925534774850272e+00, -9.896131497502162148e-04, 1.936170212765956578e+00, 3.951584046726686061e+00
6.046592905579286498e-02, 1.905841400868380164e+00, -1.659238716943094898e-03, 1.936170212765956578e+00, 4.000000000000000000e+00
6.047164128895272939e-02, 1.936928267377698409e+00, -1.479503771696852321e-03, 1.957446808510637570e+00, 0.000000000000000000e+00
5.775220921935547008e-02, 1.937012141741559113e+00, -1.879200274348982909e-03, 1.957446808510637570e+00, 4.841595327331393861e-02
5.311516075819879001e-02, 1.937145683077726721e+00, -2.279061740918357677e-03, 1.957446808510637570e+00, 1.243194147256564686e-01
4.553090930850230839e-02, 1.937339742812439924e+00, -2.876767448627955658e-03, 1.957446808510637570e+00, 2.483789085618058612e-01
3.398364715161334565e-02, 1.937577277838806067e+00, -3.659840401970772348e-03, 1.957446808510637570e+00, 4.370901933198670375e-01
1.819006508604357683e-02, 1.937789256907597846e+00, -4.491467691196515677e-03, 1.957446808510637570e+00, 6.949315309392636308e-01
-5.146048345997355621e-04, 1.937872162208235771e+00, -5.066414846656724751e-03, 1.957446808510637570e+00, 1.000000000000000000e+00
-1.922700757519155493e-02, 1.937773558271674634e+00, -4.987424114290043425e-03, 1.957446808510637570e+00, 1.305068469060736591e+00
-3.501304420931188044e-02, 1.937550402168347174e+00, -4.063623861488219885e-03, 1.957446808510637570e+00, 1.562909806680132796e+00
-4.649958568218621330e-02, 1.937308567979532992e+00, -2.652481612996609572e-03, 1.957446808510637570e+00, 1.751621091438194222e+00
-5.401895985031451158e-02, 1.937114186285045392e+00, -1.496473208170155493e-03, 1.957446808510637570e+00, 1.875680585274343448e+00
-5.851592675311396985e-02, 1.936985105255898398e+00, -3.163395306359675203e-04, 1.957446808510637570e+00, 1.951584046726686061e+00
-6.047163768578839999e-02, 1.936928267490228839e+00, 1.479503683437866264e-03, 1.957446808510637570e+00, 2.000000000000000000e+00
-5.956982076341653387e-02, 1.936961058387609569e+00, 4.016777630703579662e-03, 1.957446808510637570e+00, 2.048415953273313939e+00
-5.565508807754181164e-02, 1.937082082411140105e+00, 6.686853698903672330e-03, 1.957446808510637570e+00, 2.124319414725656774e+00
-4.823749902609963947e-02, 1.937283534503354776e+00, 8.963280893238100358e-03, 1.957446808510637570e+00, 2.248378908561805556e+00
-3.646201509494185339e-02, 1.937539570500047326e+00, 9.952957333027499798e-03, 1.957446808510637570e+00, 2.437090193319866760e+00
-2.030736774461622957e-02, 1.937771637959714077e+00, 9.530801802405943976e-03, 1.957446808510637570e+00, 2.694931530939263631e+00
-1.252595912557508302e-03, 1.937872184111699481e+00, 7.906166869093478669e-03, 1.957446808510637570e+00, 3.000000000000000000e+00
1.773016056101630114e-02, 1.937787778085974022e+00, 5.578051164310870134e-03, 1.957446808510637570e+00, 3.305068469060736369e+00
3.372406415631409166e-02, 1.937574395130379656e+00, 3.244124340056337829e-03, 1.957446808510637570e+00, 3.562909806680132796e+00
4.540076589461775058e-02, 1.937336688964532705e+00, 1.355692468038757845e-03, 1.957446808510637570e+00, 3.751621091438194000e+00
5.306199364448978967e-02, 1.937143249593473060e+00, 2.929073057373810836e-05, 1.957446808510637570e+00, 3.875680585274343670e+00
5.774264819367574270e-02, 1.937010480449439687e+00, -8.179943862939050144e-04, 1.957446808510637570e+00, 3.951584046726686061e+00
6.047164128895272939e-02, 1.936928267377698409e+00, -1.479503771696852321e-03, 1.957446808510637570e+00, 4.000000000000000000e+00
6.047664383250470760e-02, 1.968012904767956428e+00, -1.299766432159351216e-03, 1.978723404255318119e+00, 0.000000000000000000e+00
5.775829453892369902e-02, 1.968094874177638953e+00, -1.707551187664515299e-03, 1.978723404255318119e+00, 4.841595327331393861e-02
5.312228213865805015e-02, 1.968225420319249519e+00, -2.121202632438313508e-03, 1.978723404255318119e+00, 1.243194147256564686e-01
4.553961810950678951e-02, 1.968415143720823934e+00, -2.741457616870158782e-03, 1.978723404255318119e+00, 2.483789085618058612e-01
3.399451611367790282e-02, 1.968647408998215775e+00, -3.558852085508700750e-03, 1.978723404255318119e+00, 4.370901933198670375e-01
1.820334789779249479e-02, 1.968854763009929121e+00, -4.437406843374067274e-03, 1.978723404255318119e+00, 6.949315309392636308e-01
-4.995514536466524576e-04, 1.968936006581774034e+00, -5.067920688949628313e-03, 1.978723404255318119e+00, 1.000000000000000000e+00
-1.921213889059230837e-02, 1.968839801640958731e+00, -5.044523611053188493e-03, 1.978723404255318119e+00, 1.305068469060736591e+00
-3.500100156394441581e-02, 1.968621712558932035e+00, -4.167638380518936224e-03, 1.978723404255318119e+00, 1.562909806680132796e+00
-4.649191761490530095e-02, 1.968385215412773892e+00, -2.790648343542494539e-03, 1.978723404255318119e+00, 1.751621091438194222e+00
-5.401491877138250158e-02, 1.968195062274803009e+00, -1.657005143528078985e-03, 1.978723404255318119e+00, 1.875680585274343448e+00
-5.851553534443992149e-02, 1.968068714108185624e+00, -4.902519975370281651e-04, 1.978723404255318119e+00, 1.951584046726686061e+00
-6.047664022893755459e-02, 1.968012904878011726e+00, 1.299766354619828887e-03, 1.978723404255318119e+00, 2.000000000000000000e+00
-5.958230439464232142e-02, 1.968044644097467266e+00, 3.839713226498343325e-03, 1.978723404255318119e+00, 2.048415953273313939e+00
-5.567534975503742045e-02, 1.968162694890576603e+00, 6.521423422408562272e-03, 1.978723404255318119e+00, 2.124319414725656774e+00
-4.826431413732001907e-02, 1.968359543609065065e+00, 8.819898732660180415e-03, 1.978723404255318119e+00, 2.248378908561805556e+00
-3.649158483003086401e-02, 1.968610038053757449e+00, 9.844576036632773919e-03, 1.978723404255318119e+00, 2.437090193319866760e+00
-2.033561595298205918e-02, 1.968837306410514243e+00, 9.470427854467321563e-03, 1.978723404255318119e+00, 2.694931530939263631e+00
-1.276077688234441253e-03, 1.968936007832194690e+00, 7.902410114431455967e-03, 1.978723404255318119e+00, 3.000000000000000000e+00
1.771353753507090567e-02, 1.968853712558247704e+00, 5.630700704746274127e-03, 1.978723404255318119e+00, 3.305068469060736369e+00
3.371444002791197658e-02, 1.968645098842485064e+00, 3.344311505892243012e-03, 1.978723404255318119e+00, 3.562909806680132796e+00
4.539691975967475451e-02, 1.968412575514633778e+00, 1.490597648489642383e-03, 1.978723404255318119e+00, 3.751621091438194000e+00
5.306227175093465587e-02, 1.968223306636653458e+00, 1.869826945826834493e-04, 1.978723404255318119e+00, 3.875680585274343670e+00
5.774558917182250062e-02, 1.968093382555172077e+00, -6.463774956962855135e-04, 1.978723404255318119e+00, 3.951584046726686061e+00
6.047664383250470760e-02, 1.968012904767956428e+00, -1.299766432159351216e-03, 1.978723404255318119e+00, 4.000000000000000000e+00
6.048052000704354225e-02, 1.999090639280271198e+00, -1.120053583057411791e-03, 1.999999999999999112e+00, 0.000000000000000000e+00
5.776335795029078485e-02, 1.999171334365993147e+00, -1.535927217545903683e-03, 1.999999999999999112e+00, 4.841595327331393861e-02
5.312853901731189044e-02, 1.999299877403865944e+00, -1.963349852268074340e-03, 1.999999999999999112e+00, 1.243194147256564686e-01
4.554767927966540259e-02, 1.999486701875867523e+00, -2.606130995148244096e-03, 1.999999999999999112e+00, 2.483789085618058612e-01
3.400498650871042194e-02, 1.999715445934800329e+00, -3.457831697132636960e-03, 1.999999999999999112e+00, 4.370901933198670375e-01
1.821645631319112127e-02, 1.999919710984203736e+00, -4.383295336121062133e-03, 1.999999999999999112e+00, 6.949315309392636308e-01
-4.844946678465382440e-04, 1.999999844852188513e+00, -5.069365841772962254e-03, 1.999999999999999112e+00, 1.000000000000000000e+00
-1.919707993776693239e-02, 1.999905241339556161e+00, -5.101560756647751174e-03, 1.999999999999999112e+00, 1.305068469060736591e+00
-3.498852793616349932e-02, 1.999690536576644639e+00, -4.271591641645922088e-03, 1.999999999999999112e+00, 1.562909806680132796e+00
-4.648355654828933980e-02, 1.999457606318552294e+00, -2.928754310741347143e-03, 1.999999999999999112e+00, 1.751621091438194222e+00
-5.400996566001840804e-02, 1.999270280551505685e+00, -1.817485781739367227e-03, 1.999999999999999112e+00, 1.875680585274343448e+00
-5.851408088291275289e-02, 1.999145760423767015e+00, -6.641215472183889220e-04, 1.999999999999999112e+00, 1.951584046726686061e+00
-6.048051640321155942e-02, 1.999090639388669599e+00, 1.120053516231640095e-03, 1.999999999999999112e+00, 2.000000000000000000e+00
-5.959371098897040669e-02, 1.999121674726805686e+00, 3.662643028344470149e-03, 1.999999999999999112e+00, 2.048415953273313939e+00
-5.569470645141880172e-02, 1.999237735291766960e+00, 6.355970753389748006e-03, 1.999999999999999112e+00, 2.124319414725656774e+00
-4.829042960465033951e-02, 1.999431505416276345e+00, 8.676434885901009031e-03, 1.999999999999999112e+00, 2.248378908561805556e+00
-3.652072237987519232e-02, 1.999678295941945683e+00, 9.736096188942205271e-03, 1.999999999999999112e+00, 2.437090193319866760e+00
-2.036366774519731554e-02, 1.999902359513620942e+00, 9.409953648403744306e-03, 1.999999999999999112e+00, 2.694931530939263631e+00
-1.299547252046562946e-03, 1.999999830542646961e+00, 7.898567775513358827e-03, 1.999999999999999112e+00, 3.000000000000000000e+00
1.769674067464226466e-02, 1.999918945718498264e+00, 5.683285825285894037e-03, 1.999999999999999112e+00, 3.305068469060736369e+00
3.370440767038684893e-02, 1.999713517990349132e+00, 3.444456310702073264e-03, 1.999999999999999112e+00, 3.562909806680132796e+00
4.539241243534725134e-02, 1.999484458259974229e+00, 1.625463842601529950e-03, 1.999999999999999112e+00, 3.751621091438194000e+00
5.306167609848821964e-02, 1.999297977542380256e+00, 3.446522183885036036e-04, 1.999999999999999112e+00, 3.875680585274343670e+00
5.774750254010348194e-02, 1.999169956205278265e+00, -4.747801576051395014e-04, 1.999999999999999112e+00, 3.951584046726686061e+00
6.048052000704354225e-02, 1.999090639280271198e+00, -1.120053583057411791e-03, 1.999999999999999112e+00, 4.000000000000000000e+00
SURFACE_FACE,47,24
# nx,ny,nz,area
1.254499960732187447e-02, 5.690782737240922089e-03, -9.999051144867145968e-01, 8.533152952609730042e-05
-4.764906588637251444e-02, 5.492326018738795737e-03, -9.988490380808604518e-01, 1.445048830439763443e-04
-5.502247010452447629e-02, 5.052209884577696895e-03, -9.984723345986502574e-01, 2.362342664446346815e-04
-6.593912391750490765e-02, 4.330537897401620651e-03, -9.978142504386832146e-01, 3.594454275042276679e-04
-8.099274737134587454e-02, 3.230122767546988842e-03, -9.967094567526426641e-01, 4.912644779837414995e-04
-9.981737748501114116e-02, 1.725228364256146821e-03, -9.950042787541700795e-01, 5.813488766090954031e-04
-1.345334233578069361e-01, -1.838654931765188122e-03, -9.909073505367043122e-01, 5.813116946169964543e-04
-1.910989116708163293e-01, -3.328584445714315165e-03, -9.815651412330295145e-01, 4.911875474345121350e-04
-2.536063122883980836e-01, -4.410678267491040076e-03, -9.672974642190994565e-01, 3.594567364289065936e-04
-2.831365909192290475e-01, -5.133088282345535901e-03, -9.590658592022357487e-01, 2.362928983093249093e-04
-3.818053492391056403e-01, -5.489406636561224365e-03, -9.242264558576448463e-01, 1.444423105528940530e-04
-7.699276119923549322e-01, -4.543561081959425138e-03, -6.381150588604254104e-01, 8.267701306761032938e-05
-8.903312503149493073e-01, 1.554428043206268917e-03, 4.553107163971405469e-01, 8.392196130077751726e-05
-4.502345991213675402e-01, 4.368621485961057468e-03, 8.928996141226256400e-01, 1.472447711527833281e-04
-1.641283105563034195e-01, 4.864285752015326189e-03, 9.864270051038019904e-01, 2.409454530468816986e-04
4.978699283598569947e-02, 4.529183551802258394e-03, 9.987495891567133022e-01, 3.669970362004166707e-04
1.592088346396129950e-01, 3.518229639482655085e-03, 9.872386585992771746e-01, 5.019822528732673485e-04
2.141100256422636128e-01, 2.012627561391607586e-03, 9.768074765529635162e-01, 5.941006683923275630e-04
2.500900922278843641e-01, -1.621144276689474211e-03, 9.682212131846122949e-01, 5.941295682648378446e-04
2.752013370180751983e-01, -3.157954743850319591e-03, 9.613814286875420612e-01, 5.020934771271634133e-04
2.903060338819918318e-01, -4.295019823282557325e-03, 9.569242182620446568e-01, 3.674153917841515129e-04
3.012082412389040509e-01, -5.048268268893220910e-03, 9.535450227426345293e-01, 2.415068360228252967e-04
3.087355747409841200e-01, -5.511691807534105543e-03, 9.511319393978802106e-01, 1.477481272052481886e-04
3.643931036068945861e-01, -5.740728573549570314e-03, 9.312275286304522171e-01, 8.723502513633181888e-05
1.552412296382990782e-02, 5.690481591362603689e-03, -9.998633006693776748e-01, 8.534776191356475907e-05
-4.465237817773431983e-02, 5.491228314353517950e-03, -9.989874931823081727e-01, 1.445284755789754479e-04
-5.203169305326783844e-02, 5.051287392664287161e-03, -9.986326588959962836e-01, 2.362644038041764299e-04
-6.295783109598719618e-02, 4.329897585014939355e-03, -9.980067953128337610e-01, 3.594743981063197548e-04
-7.802375122957896925e-02, 3.229827967069729636e-03, -9.969462685899215248e-01, 4.912801998661652566e-04
-9.685997787822300809e-02, 1.725186056550479657e-03, -9.952965228606500681e-01, 5.813495103291945864e-04
-1.315867860947180501e-01, -1.838545252416866295e-03, -9.913029493936845737e-01, 5.813142116391510671e-04
-1.881626260147057084e-01, -3.327833978448852849e-03, -9.821322475574568722e-01, 4.912057750919069819e-04
-2.506784767547206028e-01, -4.408548287961966752e-03, -9.680603627842252479e-01, 3.594840622324136422e-04
-2.801999955812356502e-01, -5.129502324999447686e-03, -9.599279403591569615e-01, 2.363185545834649900e-04
-3.789287348702546909e-01, -5.483599147145534931e-03, -9.254096087841436891e-01, 1.444578069113950584e-04
-7.679064326370776961e-01, -4.531849256547145627e-03, -6.405459960509575223e-01, 8.267132283295701737e-05
-8.915925903224108939e-01, 1.569277031634499272e-03, 4.528357210421585788e-01, 8.391290783382708020e-05
-4.527535746416102569e-01, 4.375321583742055286e-03, 8.916249532232050079e-01, 1.472620824898862059e-04
-1.670195453376389083e-01, 4.865900440586877138e-03, 9.859415776242071994e-01, 2.409778923617371502e-04
4.680507183708233071e-02, 4.528603564723485825e-03, 9.988937766349729186e-01, 3.670284930504770027e-04
1.562611374866886838e-01, 3.517684233000958893e-03, 9.877095133737465726e-01, 5.019984080470703356e-04
2.112048842756726885e-01, 2.012531501405574741e-03, 9.774397406362478335e-01, 5.941014823302680475e-04
2.472093782246525262e-01, -1.620996177744682886e-03, 9.689607296940223602e-01, 5.941309178386339858e-04
2.723208595657423126e-01, -3.157053216629579669e-03, 9.622013211695162882e-01, 5.021081823539115096e-04
2.874074975441058832e-01, -4.292832169573538269e-03, 9.577987794664382104e-01, 3.674397421095621733e-04
2.982891562727846280e-01, -5.044747061410327811e-03, 9.544622201937364991e-01, 2.415308071379893115e-04
3.057995604465193473e-01, -5.507107709492961578e-03, 9.520799864482981656e-01, 1.477662842800624566e-04
3.614877163878955080e-01, -5.734696561281335710e-03, 9.323592355717910118e-01, 8.724568174767846119e-05
1.850093889424572757e-02, 5.690263332587522718e-03, -9.998126505317069812e-01, 8.536248225799743889e-05
-4.165845136469028404e-02, 5.490228014187871139e-03, -9.991168254144496830e-01, 1.445498675004715781e-04
-4.904302037661359415e-02, 5.050442232208624330e-03, -9.987838981409332684e-01, 2.362917224887794878e-04
-5.997769642754925690e-02, 4.329307185425841469e-03, -9.981903290608153956e-01, 3.595006330227992286e-04
-7.505483104213545031e-02, 3.229554289069593714e-03, -9.971741785246600598e-01, 4.912943683828975127e-04
-9.390182822970266630e-02, 1.725146587735260952e-03, -9.955799669159530740e-01, 5.813499443465756488e-04
-1.286391946821395516e-01, -1.838441867756740716e-03, -9.916897588071733605e-01, 5.813163515486280061e-04
-1.852261687432548432e-01, -3.327121151766582966e-03, -9.826902852259896681e-01, 4.912221730796282465e-04
-2.477522021041739519e-01, -4.406515251249095051e-03, -9.688134128798346900e-01, 3.595086661639822949e-04
-2.772668966869592522e-01, -5.126074131278797290e-03, -9.607792625601281333e-01, 2.363416327196048378e-04
-3.760572001551814036e-01, -5.478024132145323938e-03, -9.265802574321629903e-01, 1.444716061143903061e-04
-7.658850744414037459e-01, -4.520516402112307458e-03, -6.429615989150080368e-01, 8.266549463506508012e-05
-8.928519653651558752e-01, 1.583680900089849295e-03, 4.503474879450149460e-01, 8.390377333168494336e-05
-4.552755319789332789e-01, 4.381864354245861883e-03, 8.903398167250974327e-01, 1.472774015329993613e-04
-1.699104033888279019e-01, 4.867516932378379915e-03, 9.854474933243063672e-01, 2.410072333007742124e-04
4.382438007515060407e-02, 4.528074944818665133e-03, 9.990289886926819740e-01, 3.670569847922685019e-04
1.533132062195264322e-01, 3.517168827167594172e-03, 9.881713871197292942e-01, 5.020129430535531399e-04
2.082980631968304741e-01, 2.012440127656764822e-03, 9.780633246130753244e-01, 5.941020711677073591e-04
2.443267272764817477e-01, -1.620855011947983006e-03, 9.696916124043736263e-01, 5.941319879324824787e-04
2.694396115914776124e-01, -3.156191689150854469e-03, 9.630121152713785326e-01, 5.021213335882771314e-04
2.845101853743550180e-01, -4.290739912586977352e-03, 9.586634153701979466e-01, 3.674616078551420049e-04
2.953732514177589974e-01, -5.041377990542833185e-03, 9.553686340124726284e-01, 2.415523384952573981e-04
3.028682643090659932e-01, -5.502720504659014238e-03, 9.530165447364811193e-01, 1.477825887780189092e-04
3.585881726589728591e-01, -5.728910404622830285e-03, 9.334782814906162907e-01, 8.725519577542777431e-05
2.147563076252929568e-02, 5.690123304822706195e-03, -9.997531794298667451e-01, 8.537575270215090801e-05
-3.866709175760201650e-02, 5.489321106044088572e-03, -9.992370706538082903e-01, 1.445691485155523048e-04
-4.605630354701450296e-02, 5.049671330653542241e-03, -9.989260822118108951e-01, 2.363163373585112762e-04
-5.699863239929562481e-02, 4.328764812359837087e-03, -9.983648720281623756e-01, 3.595242440128166347e-04
-7.208596372880163305e-02, 3.229300982967426691e-03, -9.973931950080927589e-01, 4.913070482222762873e-04
-9.094294782268821931e-02, 1.725109859048051504e-03, -9.958546099894772796e-01, 5.813501896833019522e-04
-1.256906629883919602e-01, -1.838344598797705650e-03, -9.920677787967283612e-01, 5.813181324723846717e-04
-1.822894916303430812e-01, -3.326445086119385417e-03, -9.832392770858170428e-01, 4.912368168621624766e-04
-2.448273428710644462e-01, -4.404577252499586142e-03, -9.695566883281869774e-01, 3.595306587941853775e-04
-2.743370577280755396e-01, -5.122800796721544044e-03, -9.616199538638430244e-01, 2.363622372566868426e-04
-3.731904349211470073e-01, -5.472678307757269239e-03, -9.277386210972921043e-01, 1.444837778228776862e-04
-7.638633809781367745e-01, -4.509561673219925591e-03, -6.453622231384211760e-01, 8.265954243685363608e-05
-8.941091528091428264e-01, 1.597638781217335796e-03, 4.478462575630633435e-01, 8.389458122178532077e-05
-4.578003146819977220e-01, 4.388246739421853768e-03, 8.890442144053453122e-01, 1.472908218474163280e-04
-1.728009263106234372e-01, 4.869131949377399245e-03, 9.849447352111945220e-01, 2.410336068461043269e-04
4.084482779919195589e-02, 4.527595570790886488e-03, 9.991552436535583448e-01, 3.670826327057157478e-04
1.503650058861314420e-01, 3.516682593514241367e-03, 9.886242956494647460e-01, 5.020259249963832191e-04
2.053895786022478798e-01, 2.012353328626109977e-03, 9.786782267097148269e-01, 5.941024469189204894e-04
2.414421531472007165e-01, -1.620720634465882366e-03, 9.704138601381724349e-01, 5.941327927503827367e-04
2.665575461977029437e-01, -3.155369425752741538e-03, 9.638138400172754361e-01, 5.021329954044026446e-04
2.816139595753215374e-01, -4.288741353746722447e-03, 9.595182043452380460e-01, 3.674810902790352383e-04
2.924603020454506486e-01, -5.038158376325220164e-03, 9.562643926695476582e-01, 2.415715291945238628e-04
2.999413945623430888e-01, -5.498526742881549786e-03, 9.539417833555959847e-01, 1.477971158920366574e-04
3.556941317712926098e-01, -5.723366382763652935e-03, 9.345848959301208403e-01, 8.726361391619581460e-05
2.444837276953323174e-02, 5.690056873241737360e-03, -9.996849005170084235e-01, 8.538763547965196054e-05
-3.567811346694055308e-02, 5.488503594563161336e-03, -9.993482618925859651e-01, 1.445864085446793568e-04
-4.307140005254844750e-02, 5.048971625900794923e-03, -9.990592386755823284e-01, 2.363383635670565056e-04
-5.402055526406827207e-02, 4.328268584060963355e-03, -9.985304430512000895e-01, 3.595453431434807124e-04
-6.614835615273641223e-02, 3.227414322797711801e-03, -9.978045794518483058e-01, 4.913183042525539517e-04
